Sr No.,State,Sightseeing Place,Hotel Name,Budget,Check-in Date,Check-out Date,Ratings
1958,Tripura,Neermahal,Royal Inn TRI,3883,2025-08-30,2025-09-06,3.1
1959,Tripura,Neermahal,Elite Residency TRI,7596,2025-06-09,2025-06-15,3.4
1960,Tripura,Neermahal,Heritage Hotel TRI,5882,2025-09-02,2025-09-05,4.7
1961,Tripura,Unakoti,Grand Palace TRI,5609,2025-09-06,2025-09-11,3.9
1962,Tripura,Unakoti,Heritage Hotel TRI,5692,2025-04-04,2025-04-06,4.6
1963,Tripura,Unakoti,Heritage Hotel TRI,5694,2025-11-23,2025-11-28,4.1
1964,Tripura,Unakoti,Luxury Stay TRI,3982,2025-12-18,2025-12-25,3.7
1965,Tripura,Unakoti,Royal Inn TRI,1292,2025-07-01,2025-07-04,4.3
1966,Tripura,Unakoti,Luxury Stay TRI,3655,2026-03-27,2026-03-30,3.6
1967,Tripura,Unakoti,Royal Inn TRI,4054,2025-04-04,2025-04-11,4.6
1968,Tripura,Unakoti,Grand Palace TRI,2279,2025-05-23,2025-05-28,5.0
1969,Tripura,Unakoti,Heritage Hotel TRI,8064,2025-09-21,2025-09-26,4.2
1970,Tripura,Unakoti,Heritage Hotel TRI,9979,2025-12-12,2025-12-14,4.9
1971,Tripura,Unakoti,Luxury Stay TRI,4850,2025-11-22,2025-11-29,3.1
1972,Tripura,Unakoti,Elite Residency TRI,6114,2026-01-25,2026-01-30,3.8
1973,Tripura,Unakoti,Grand Palace TRI,9912,2025-10-15,2025-10-22,3.5
1974,Tripura,Unakoti,Grand Palace TRI,3971,2026-01-10,2026-01-16,4.9
1975,Tripura,Unakoti,Heritage Hotel TRI,5609,2025-05-10,2025-05-12,4.5
1976,Tripura,Unakoti,Elite Residency TRI,1002,2026-02-13,2026-02-19,4.2
1977,Tripura,Unakoti,Heritage Hotel TRI,9718,2025-07-28,2025-07-31,3.2
1978,Tripura,Unakoti,Elite Residency TRI,8056,2026-03-06,2026-03-10,3.4
1979,Tripura,Unakoti,Elite Residency TRI,6685,2025-08-05,2025-08-06,4.2
1980,Tripura,Unakoti,Royal Inn TRI,1012,2025-10-14,2025-10-15,3.2
1981,Tripura,Unakoti,Royal Inn TRI,5929,2026-03-08,2026-03-12,3.1
1982,Tripura,Unakoti,Heritage Hotel TRI,5677,2025-11-12,2025-11-16,4.9
1983,Tripura,Unakoti,Grand Palace TRI,7107,2026-03-11,2026-03-16,3.7
1984,Tripura,Unakoti,Luxury Stay TRI,3668,2025-07-20,2025-07-22,3.3
1985,Tripura,Unakoti,Royal Inn TRI,1298,2025-11-09,2025-11-13,4.0
1986,Tripura,Unakoti,Royal Inn TRI,3328,2025-09-28,2025-10-01,3.5
1987,Tripura,Unakoti,Luxury Stay TRI,8674,2025-10-14,2025-10-18,4.9
1988,Tripura,Unakoti,Luxury Stay TRI,9131,2025-07-05,2025-07-07,3.5
1989,Tripura,Unakoti,Grand Palace TRI,8971,2025-08-19,2025-08-25,4.5
1990,Tripura,Unakoti,Royal Inn TRI,2617,2025-12-14,2025-12-17,4.5
1991,Tripura,Unakoti,Elite Residency TRI,4282,2025-05-01,2025-05-07,4.6
1992,Tripura,Unakoti,Luxury Stay TRI,8690,2025-12-04,2025-12-08,4.9
1993,Tripura,Unakoti,Luxury Stay TRI,9258,2025-10-26,2025-10-29,4.7
1994,Tripura,Unakoti,Grand Palace TRI,3079,2025-12-28,2025-12-31,4.0
1995,Tripura,Unakoti,Elite Residency TRI,7219,2025-06-14,2025-06-16,3.4
1996,Tripura,Unakoti,Elite Residency TRI,6851,2025-05-23,2025-05-26,3.7
1997,Tripura,Unakoti,Luxury Stay TRI,1057,2025-07-27,2025-07-29,3.8
1998,Tripura,Unakoti,Elite Residency TRI,3165,2025-12-20,2025-12-21,3.9
1999,Tripura,Unakoti,Elite Residency TRI,8780,2025-09-17,2025-09-24,4.8
2000,Tripura,Unakoti,Luxury Stay TRI,6979,2025-09-29,2025-10-04,4.1
2001,Uttar Pradesh,Taj Mahal,Luxury Stay UTT,9604,2025-04-15,2025-04-16,4.9
2002,Uttar Pradesh,Taj Mahal,Elite Residency UTT,4714,2025-10-14,2025-10-18,3.8
2003,Uttar Pradesh,Taj Mahal,Grand Palace UTT,5379,2026-02-27,2026-03-05,3.9
2004,Uttar Pradesh,Taj Mahal,Elite Residency UTT,6921,2025-12-25,2025-12-26,3.4
2005,Uttar Pradesh,Taj Mahal,Elite Residency UTT,2005,2025-04-06,2025-04-07,4.5
2006,Uttar Pradesh,Taj Mahal,Elite Residency UTT,3341,2025-12-01,2025-12-06,3.7
2007,Uttar Pradesh,Taj Mahal,Royal Inn UTT,6726,2026-02-22,2026-02-28,4.8
2008,Uttar Pradesh,Taj Mahal,Royal Inn UTT,9103,2026-01-20,2026-01-22,3.0
2009,Uttar Pradesh,Taj Mahal,Elite Residency UTT,5459,2025-06-01,2025-06-04,4.5
2010,Uttar Pradesh,Taj Mahal,Heritage Hotel UTT,7552,2026-02-17,2026-02-20,3.0
2011,Uttar Pradesh,Taj Mahal,Heritage Hotel UTT,1941,2025-05-14,2025-05-20,3.2
2012,Uttar Pradesh,Taj Mahal,Grand Palace UTT,5098,2025-12-27,2026-01-01,3.7
2013,Uttar Pradesh,Taj Mahal,Royal Inn UTT,4878,2025-07-10,2025-07-14,3.2
2014,Uttar Pradesh,Taj Mahal,Grand Palace UTT,8484,2025-04-29,2025-05-01,4.9
2015,Uttar Pradesh,Taj Mahal,Heritage Hotel UTT,3508,2026-03-29,2026-04-02,4.8
2016,Uttar Pradesh,Taj Mahal,Luxury Stay UTT,5456,2025-10-07,2025-10-10,3.4
2017,Uttar Pradesh,Taj Mahal,Grand Palace UTT,3678,2026-01-24,2026-01-29,4.4
2018,Uttar Pradesh,Taj Mahal,Grand Palace UTT,3157,2025-08-04,2025-08-06,3.5
2019,Uttar Pradesh,Taj Mahal,Heritage Hotel UTT,9371,2025-11-14,2025-11-20,3.2
2020,Uttar Pradesh,Taj Mahal,Luxury Stay UTT,4205,2025-10-22,2025-10-25,3.5
2021,Uttar Pradesh,Taj Mahal,Grand Palace UTT,6586,2026-01-11,2026-01-18,4.5
2022,Uttar Pradesh,Taj Mahal,Royal Inn UTT,1022,2025-12-26,2025-12-31,4.7
2023,Uttar Pradesh,Taj Mahal,Heritage Hotel UTT,3214,2026-03-06,2026-03-10,4.4
2024,Uttar Pradesh,Taj Mahal,Royal Inn UTT,8892,2025-10-29,2025-10-31,3.5
2025,Uttar Pradesh,Taj Mahal,Grand Palace UTT,8396,2025-08-24,2025-08-31,3.3
2026,Uttar Pradesh,Taj Mahal,Royal Inn UTT,4544,2025-12-19,2025-12-22,3.8
2027,Uttar Pradesh,Taj Mahal,Heritage Hotel UTT,2317,2026-02-21,2026-02-27,3.2
2028,Uttar Pradesh,Taj Mahal,Heritage Hotel UTT,5231,2025-12-15,2025-12-18,3.1
2029,Uttar Pradesh,Taj Mahal,Elite Residency UTT,4358,2025-08-06,2025-08-10,3.1
2030,Uttar Pradesh,Taj Mahal,Grand Palace UTT,9125,2025-05-16,2025-05-19,4.7
2031,Uttar Pradesh,Taj Mahal,Heritage Hotel UTT,1681,2026-03-02,2026-03-04,3.6
2032,Uttar Pradesh,Taj Mahal,Elite Residency UTT,2668,2026-02-25,2026-03-03,4.1
2033,Uttar Pradesh,Taj Mahal,Luxury Stay UTT,3761,2025-07-31,2025-08-04,4.8
2034,Uttar Pradesh,Taj Mahal,Grand Palace UTT,7837,2025-06-08,2025-06-14,4.7
2035,Uttar Pradesh,Taj Mahal,Royal Inn UTT,2487,2025-05-20,2025-05-22,4.5
2036,Uttar Pradesh,Taj Mahal,Elite Residency UTT,4089,2025-10-14,2025-10-20,4.5
2037,Uttar Pradesh,Taj Mahal,Heritage Hotel UTT,4722,2025-12-14,2025-12-19,4.4
2038,Uttar Pradesh,Taj Mahal,Heritage Hotel UTT,1701,2025-04-05,2025-04-06,4.4
2039,Uttar Pradesh,Taj Mahal,Grand Palace UTT,2363,2026-02-06,2026-02-07,4.2
2040,Uttar Pradesh,Taj Mahal,Elite Residency UTT,5842,2025-08-17,2025-08-20,4.3
2041,Uttar Pradesh,Varanasi Ghats,Royal Inn UTT,1024,2026-01-10,2026-01-17,4.1
2042,Uttar Pradesh,Varanasi Ghats,Royal Inn UTT,3398,2025-05-26,2025-06-01,4.7
2043,Uttar Pradesh,Varanasi Ghats,Heritage Hotel UTT,7161,2025-09-01,2025-09-04,4.6
2044,Uttar Pradesh,Varanasi Ghats,Heritage Hotel UTT,8765,2025-10-20,2025-10-25,4.7
2045,Uttar Pradesh,Varanasi Ghats,Elite Residency UTT,1558,2025-07-11,2025-07-18,5.0
2046,Uttar Pradesh,Varanasi Ghats,Heritage Hotel UTT,4685,2025-08-07,2025-08-14,3.7
2047,Uttar Pradesh,Varanasi Ghats,Heritage Hotel UTT,9511,2025-04-28,2025-05-02,3.6
2048,Uttar Pradesh,Varanasi Ghats,Luxury Stay UTT,8973,2025-08-31,2025-09-06,3.9
2049,Uttar Pradesh,Varanasi Ghats,Grand Palace UTT,9834,2025-06-12,2025-06-17,4.7
2050,Uttar Pradesh,Varanasi Ghats,Elite Residency UTT,2071,2025-07-17,2025-07-20,4.4
2051,Uttar Pradesh,Varanasi Ghats,Heritage Hotel UTT,1792,2026-01-03,2026-01-06,3.0
2052,Uttar Pradesh,Varanasi Ghats,Heritage Hotel UTT,3764,2025-07-14,2025-07-21,3.5
2053,Uttar Pradesh,Varanasi Ghats,Grand Palace UTT,3914,2026-01-27,2026-01-29,3.6
2054,Uttar Pradesh,Varanasi Ghats,Grand Palace UTT,6117,2025-05-15,2025-05-22,4.1
2055,Uttar Pradesh,Varanasi Ghats,Luxury Stay UTT,9041,2025-07-19,2025-07-26,3.3
2056,Uttar Pradesh,Varanasi Ghats,Grand Palace UTT,1595,2025-05-04,2025-05-09,4.0
2057,Uttar Pradesh,Varanasi Ghats,Grand Palace UTT,9327,2026-01-15,2026-01-19,4.5
2058,Uttar Pradesh,Varanasi Ghats,Grand Palace UTT,6761,2025-09-22,2025-09-23,4.5
2059,Uttar Pradesh,Varanasi Ghats,Elite Residency UTT,6892,2026-02-25,2026-03-03,4.7
2060,Uttar Pradesh,Varanasi Ghats,Grand Palace UTT,8544,2026-02-20,2026-02-23,3.3
2061,Uttar Pradesh,Varanasi Ghats,Grand Palace UTT,3038,2025-12-26,2025-12-30,3.5
2062,Uttar Pradesh,Varanasi Ghats,Royal Inn UTT,1240,2026-02-23,2026-02-26,3.1
2063,Uttar Pradesh,Varanasi Ghats,Grand Palace UTT,5222,2025-10-31,2025-11-05,4.2
2064,Uttar Pradesh,Varanasi Ghats,Royal Inn UTT,7928,2026-02-07,2026-02-14,4.3
2065,Uttar Pradesh,Varanasi Ghats,Royal Inn UTT,4520,2025-05-25,2025-05-29,3.8
2066,Uttar Pradesh,Varanasi Ghats,Luxury Stay UTT,9599,2025-07-20,2025-07-24,3.5
2067,Uttar Pradesh,Varanasi Ghats,Grand Palace UTT,9521,2025-12-27,2025-12-30,3.9
2068,Uttar Pradesh,Varanasi Ghats,Luxury Stay UTT,2207,2026-02-03,2026-02-08,3.6
2069,Uttar Pradesh,Varanasi Ghats,Grand Palace UTT,6372,2026-03-04,2026-03-09,3.6
2070,Uttar Pradesh,Varanasi Ghats,Heritage Hotel UTT,9290,2025-11-20,2025-11-21,3.6
2071,Uttar Pradesh,Varanasi Ghats,Elite Residency UTT,4861,2025-12-30,2026-01-06,4.2
2072,Uttar Pradesh,Varanasi Ghats,Elite Residency UTT,7387,2026-02-06,2026-02-10,4.7
2073,Uttar Pradesh,Varanasi Ghats,Heritage Hotel UTT,7476,2025-08-01,2025-08-05,4.4
2074,Uttar Pradesh,Varanasi Ghats,Grand Palace UTT,8282,2026-01-29,2026-01-31,4.3
2075,Uttar Pradesh,Varanasi Ghats,Heritage Hotel UTT,3745,2025-06-08,2025-06-12,3.1
2076,Uttar Pradesh,Varanasi Ghats,Royal Inn UTT,6104,2025-10-29,2025-11-03,4.0
2077,Uttar Pradesh,Varanasi Ghats,Luxury Stay UTT,3790,2025-08-07,2025-08-09,4.0
2078,Uttar Pradesh,Varanasi Ghats,Grand Palace UTT,7397,2025-10-14,2025-10-20,3.3
2079,Uttar Pradesh,Varanasi Ghats,Grand Palace UTT,6048,2025-07-20,2025-07-22,4.7
2080,Uttar Pradesh,Varanasi Ghats,Heritage Hotel UTT,5086,2026-01-04,2026-01-08,3.4
2081,Uttarakhand,Nainital Lake,Elite Residency UTT,2549,2025-10-15,2025-10-22,4.4
2082,Uttarakhand,Nainital Lake,Elite Residency UTT,6996,2026-02-15,2026-02-20,4.2
2083,Uttarakhand,Nainital Lake,Heritage Hotel UTT,9926,2025-04-16,2025-04-19,4.2
2084,Uttarakhand,Nainital Lake,Elite Residency UTT,4992,2025-06-01,2025-06-05,4.9
2085,Uttarakhand,Nainital Lake,Grand Palace UTT,8704,2025-07-29,2025-08-01,4.9
2086,Uttarakhand,Nainital Lake,Grand Palace UTT,2120,2025-10-09,2025-10-12,3.9
2087,Uttarakhand,Nainital Lake,Heritage Hotel UTT,1904,2025-10-13,2025-10-19,4.2
2088,Uttarakhand,Nainital Lake,Heritage Hotel UTT,9289,2025-04-15,2025-04-18,3.9
2089,Uttarakhand,Nainital Lake,Luxury Stay UTT,6113,2025-09-21,2025-09-22,4.2
2090,Uttarakhand,Nainital Lake,Luxury Stay UTT,7942,2025-10-26,2025-11-01,5.0
2091,Uttarakhand,Nainital Lake,Elite Residency UTT,3709,2025-05-07,2025-05-10,3.9
2092,Uttarakhand,Nainital Lake,Elite Residency UTT,6704,2026-01-13,2026-01-17,3.1
2093,Uttarakhand,Nainital Lake,Luxury Stay UTT,4652,2025-07-23,2025-07-27,4.8
2094,Uttarakhand,Nainital Lake,Royal Inn UTT,1899,2025-07-19,2025-07-24,3.7
2095,Uttarakhand,Nainital Lake,Luxury Stay UTT,5419,2025-12-08,2025-12-13,4.0
2096,Uttarakhand,Nainital Lake,Luxury Stay UTT,4256,2026-02-01,2026-02-06,3.6
2097,Uttarakhand,Nainital Lake,Heritage Hotel UTT,9539,2025-07-20,2025-07-25,4.7
2098,Uttarakhand,Nainital Lake,Luxury Stay UTT,3732,2025-10-17,2025-10-18,3.3
2099,Uttarakhand,Nainital Lake,Heritage Hotel UTT,7483,2026-01-15,2026-01-20,4.0
2100,Uttarakhand,Nainital Lake,Luxury Stay UTT,9309,2025-10-07,2025-10-12,3.4
2101,Uttarakhand,Nainital Lake,Grand Palace UTT,8713,2025-09-16,2025-09-18,3.4
2102,Uttarakhand,Nainital Lake,Grand Palace UTT,9342,2026-03-02,2026-03-03,4.9
2103,Uttarakhand,Nainital Lake,Heritage Hotel UTT,3355,2025-04-14,2025-04-20,4.7
2104,Uttarakhand,Nainital Lake,Elite Residency UTT,9396,2025-09-07,2025-09-12,3.1
2105,Uttarakhand,Nainital Lake,Royal Inn UTT,4906,2025-11-25,2025-11-26,3.3
2106,Uttarakhand,Nainital Lake,Heritage Hotel UTT,1702,2025-12-11,2025-12-16,4.4
2107,Uttarakhand,Nainital Lake,Grand Palace UTT,8891,2026-02-21,2026-02-26,3.6
2108,Uttarakhand,Nainital Lake,Royal Inn UTT,2065,2025-06-01,2025-06-07,3.2
2109,Uttarakhand,Nainital Lake,Heritage Hotel UTT,5442,2025-10-25,2025-10-28,4.5
2110,Uttarakhand,Nainital Lake,Heritage Hotel UTT,6014,2025-08-26,2025-09-02,4.0
2111,Uttarakhand,Nainital Lake,Grand Palace UTT,2747,2025-12-31,2026-01-03,3.3
2112,Uttarakhand,Nainital Lake,Heritage Hotel UTT,4973,2025-05-20,2025-05-22,4.4
2113,Uttarakhand,Nainital Lake,Royal Inn UTT,5641,2025-07-31,2025-08-06,3.1
2114,Uttarakhand,Nainital Lake,Elite Residency UTT,8506,2025-09-02,2025-09-04,3.5
2115,Uttarakhand,Nainital Lake,Grand Palace UTT,6760,2025-04-26,2025-04-28,3.5
2116,Uttarakhand,Nainital Lake,Elite Residency UTT,6881,2025-07-03,2025-07-04,3.2
2117,Uttarakhand,Nainital Lake,Heritage Hotel UTT,9077,2025-10-12,2025-10-14,3.5
2118,Uttarakhand,Nainital Lake,Grand Palace UTT,9201,2025-08-11,2025-08-12,4.2
2119,Uttarakhand,Nainital Lake,Luxury Stay UTT,8006,2026-01-02,2026-01-03,3.1
2120,Uttarakhand,Nainital Lake,Heritage Hotel UTT,9558,2025-12-10,2025-12-11,4.4
2121,Uttarakhand,Kedarnath,Royal Inn UTT,1001,2025-09-25,2025-09-26,4.9
2122,Uttarakhand,Kedarnath,Luxury Stay UTT,5545,2025-10-20,2025-10-25,3.3
2123,Uttarakhand,Kedarnath,Royal Inn UTT,1022,2025-10-15,2025-10-20,4.0
2124,Uttarakhand,Kedarnath,Elite Residency UTT,2630,2025-07-15,2025-07-18,4.5
2125,Uttarakhand,Kedarnath,Heritage Hotel UTT,9192,2025-08-29,2025-09-04,3.3
2126,Uttarakhand,Kedarnath,Grand Palace UTT,2139,2026-02-22,2026-02-24,4.6
2127,Uttarakhand,Kedarnath,Royal Inn UTT,4490,2025-08-27,2025-09-01,4.3
2128,Uttarakhand,Kedarnath,Elite Residency UTT,2612,2025-05-22,2025-05-23,3.8
2129,Uttarakhand,Kedarnath,Royal Inn UTT,3216,2025-12-14,2025-12-16,4.4
2130,Uttarakhand,Kedarnath,Heritage Hotel UTT,8466,2026-02-28,2026-03-02,3.1
2131,Uttarakhand,Kedarnath,Elite Residency UTT,5090,2025-09-03,2025-09-05,4.9
2132,Uttarakhand,Kedarnath,Grand Palace UTT,3771,2025-09-24,2025-10-01,3.8
2133,Uttarakhand,Kedarnath,Royal Inn UTT,4969,2025-03-30,2025-04-04,3.5
2134,Uttarakhand,Kedarnath,Elite Residency UTT,3153,2025-05-18,2025-05-20,3.2
2135,Uttarakhand,Kedarnath,Elite Residency UTT,2138,2025-10-02,2025-10-03,4.2
2136,Uttarakhand,Kedarnath,Elite Residency UTT,8435,2025-11-29,2025-12-06,3.1
2137,Uttarakhand,Kedarnath,Luxury Stay UTT,2071,2025-08-28,2025-09-04,3.1
2138,Uttarakhand,Kedarnath,Elite Residency UTT,3174,2025-10-12,2025-10-17,3.0
2139,Uttarakhand,Kedarnath,Heritage Hotel UTT,5499,2025-06-30,2025-07-03,4.5
2140,Uttarakhand,Kedarnath,Elite Residency UTT,3453,2025-06-30,2025-07-07,3.5
2141,Uttarakhand,Kedarnath,Grand Palace UTT,9559,2026-01-05,2026-01-10,4.8
2142,Uttarakhand,Kedarnath,Luxury Stay UTT,7015,2026-01-04,2026-01-09,3.6
2143,Uttarakhand,Kedarnath,Grand Palace UTT,2972,2025-08-13,2025-08-15,3.5
2144,Uttarakhand,Kedarnath,Elite Residency UTT,8105,2025-09-06,2025-09-12,5.0
2145,Uttarakhand,Kedarnath,Royal Inn UTT,2232,2025-04-13,2025-04-18,3.6
2146,Uttarakhand,Kedarnath,Luxury Stay UTT,7540,2025-09-12,2025-09-19,3.6
2147,Uttarakhand,Kedarnath,Heritage Hotel UTT,7064,2025-11-25,2025-12-01,3.2
2148,Uttarakhand,Kedarnath,Grand Palace UTT,8133,2025-12-10,2025-12-14,3.4
2149,Uttarakhand,Kedarnath,Heritage Hotel UTT,9184,2025-09-09,2025-09-16,3.2
2150,Uttarakhand,Kedarnath,Royal Inn UTT,6065,2025-12-23,2025-12-24,4.6
2151,Uttarakhand,Kedarnath,Royal Inn UTT,7129,2025-08-24,2025-08-29,4.1
2152,Uttarakhand,Kedarnath,Elite Residency UTT,7886,2025-10-31,2025-11-06,4.1
2153,Uttarakhand,Kedarnath,Heritage Hotel UTT,6200,2025-10-06,2025-10-07,4.4
2154,Uttarakhand,Kedarnath,Heritage Hotel UTT,2093,2026-01-24,2026-01-26,4.4
2155,Uttarakhand,Kedarnath,Heritage Hotel UTT,8769,2025-06-15,2025-06-18,4.0
2156,Uttarakhand,Kedarnath,Grand Palace UTT,4289,2025-07-19,2025-07-21,4.9
2157,Uttarakhand,Kedarnath,Luxury Stay UTT,7442,2026-03-22,2026-03-24,4.8
2158,Uttarakhand,Kedarnath,Heritage Hotel UTT,3708,2026-02-13,2026-02-18,3.1
2159,Uttarakhand,Kedarnath,Heritage Hotel UTT,9338,2025-08-26,2025-09-02,3.6
2160,Uttarakhand,Kedarnath,Elite Residency UTT,4969,2026-03-11,2026-03-18,3.0
2161,West Bengal,Victoria Memorial,Grand Palace WES,6947,2025-09-04,2025-09-09,4.2
2162,West Bengal,Victoria Memorial,Elite Residency WES,4069,2025-11-02,2025-11-06,4.5
2163,West Bengal,Victoria Memorial,Luxury Stay WES,7367,2025-04-16,2025-04-18,4.0
2164,West Bengal,Victoria Memorial,Luxury Stay WES,3142,2026-03-02,2026-03-07,4.0
2165,West Bengal,Victoria Memorial,Luxury Stay WES,2557,2025-11-26,2025-11-28,4.5
2166,West Bengal,Victoria Memorial,Grand Palace WES,7044,2025-12-25,2025-12-26,4.8
2167,West Bengal,Victoria Memorial,Heritage Hotel WES,3794,2025-11-20,2025-11-27,3.4
2168,West Bengal,Victoria Memorial,Heritage Hotel WES,8379,2026-03-12,2026-03-19,3.4
2169,West Bengal,Victoria Memorial,Grand Palace WES,9011,2026-01-06,2026-01-08,3.1
2170,West Bengal,Victoria Memorial,Luxury Stay WES,8936,2025-11-15,2025-11-22,4.3
2171,West Bengal,Victoria Memorial,Luxury Stay WES,1568,2026-01-10,2026-01-13,4.8
2172,West Bengal,Victoria Memorial,Royal Inn WES,4945,2025-09-11,2025-09-18,3.7
2173,West Bengal,Victoria Memorial,Grand Palace WES,7495,2025-12-27,2026-01-03,4.8
2174,West Bengal,Victoria Memorial,Royal Inn WES,7127,2026-03-17,2026-03-19,3.3
2175,West Bengal,Victoria Memorial,Heritage Hotel WES,1621,2026-03-23,2026-03-28,3.2
2176,West Bengal,Victoria Memorial,Heritage Hotel WES,4796,2025-07-04,2025-07-08,3.7
2177,West Bengal,Victoria Memorial,Elite Residency WES,2833,2025-04-17,2025-04-23,3.1
2178,West Bengal,Victoria Memorial,Luxury Stay WES,3830,2025-06-06,2025-06-07,4.6
2179,West Bengal,Victoria Memorial,Grand Palace WES,4673,2025-09-19,2025-09-23,3.3
2180,West Bengal,Victoria Memorial,Royal Inn WES,6328,2025-04-04,2025-04-06,4.7
2181,West Bengal,Victoria Memorial,Elite Residency WES,3286,2025-06-12,2025-06-15,3.2
2182,West Bengal,Victoria Memorial,Heritage Hotel WES,9757,2026-03-06,2026-03-10,3.2
2183,West Bengal,Victoria Memorial,Grand Palace WES,9316,2025-06-22,2025-06-25,3.7
2184,West Bengal,Victoria Memorial,Royal Inn WES,6313,2025-04-24,2025-05-01,3.2
2185,West Bengal,Victoria Memorial,Grand Palace WES,4998,2026-03-19,2026-03-20,3.6
2186,West Bengal,Victoria Memorial,Royal Inn WES,2560,2025-11-26,2025-12-03,4.3
2187,West Bengal,Victoria Memorial,Elite Residency WES,9060,2025-04-20,2025-04-24,3.4
2188,West Bengal,Victoria Memorial,Elite Residency WES,5999,2025-10-08,2025-10-15,3.5
2189,West Bengal,Victoria Memorial,Royal Inn WES,3898,2025-09-27,2025-10-03,4.9
2190,West Bengal,Victoria Memorial,Grand Palace WES,9486,2026-03-22,2026-03-25,3.6
2191,West Bengal,Victoria Memorial,Heritage Hotel WES,2274,2025-12-08,2025-12-14,4.4
2192,West Bengal,Victoria Memorial,Grand Palace WES,6916,2026-03-03,2026-03-06,3.8
2193,West Bengal,Victoria Memorial,Royal Inn WES,1384,2025-07-14,2025-07-16,4.9
2194,West Bengal,Victoria Memorial,Grand Palace WES,7121,2025-08-04,2025-08-10,4.2
2195,West Bengal,Victoria Memorial,Grand Palace WES,5612,2026-03-15,2026-03-21,4.9
2196,West Bengal,Victoria Memorial,Royal Inn WES,8898,2025-04-03,2025-04-09,4.3
2197,West Bengal,Victoria Memorial,Grand Palace WES,3863,2025-04-24,2025-04-26,3.2
2198,West Bengal,Victoria Memorial,Royal Inn WES,5318,2025-07-04,2025-07-06,3.8
2199,West Bengal,Victoria Memorial,Heritage Hotel WES,9174,2026-03-15,2026-03-21,4.2
2200,West Bengal,Victoria Memorial,Luxury Stay WES,9474,2026-01-11,2026-01-14,4.5
2201,West Bengal,Sundarbans,Elite Residency WES,2790,2025-09-28,2025-09-30,5.0
2202,West Bengal,Sundarbans,Elite Residency WES,9437,2025-06-28,2025-06-29,4.8
2203,West Bengal,Sundarbans,Grand Palace WES,8125,2025-12-17,2025-12-23,4.5
2204,West Bengal,Sundarbans,Elite Residency WES,5100,2025-10-04,2025-10-07,3.3
2205,West Bengal,Sundarbans,Luxury Stay WES,9680,2025-07-02,2025-07-04,3.2
2206,West Bengal,Sundarbans,Elite Residency WES,5852,2026-03-15,2026-03-19,4.7
2207,West Bengal,Sundarbans,Royal Inn WES,2883,2025-12-14,2025-12-18,3.0
2208,West Bengal,Sundarbans,Luxury Stay WES,7959,2025-05-12,2025-05-18,4.7
2209,West Bengal,Sundarbans,Grand Palace WES,6219,2025-06-02,2025-06-04,4.0
2210,West Bengal,Sundarbans,Elite Residency WES,5066,2026-02-07,2026-02-11,4.4
2211,West Bengal,Sundarbans,Luxury Stay WES,2324,2025-07-09,2025-07-15,4.9
2212,West Bengal,Sundarbans,Grand Palace WES,7664,2025-11-09,2025-11-12,4.6
2213,West Bengal,Sundarbans,Elite Residency WES,4225,2026-02-08,2026-02-10,4.7
2214,West Bengal,Sundarbans,Royal Inn WES,5497,2025-08-12,2025-08-13,3.9
2215,West Bengal,Sundarbans,Heritage Hotel WES,4094,2025-08-12,2025-08-18,4.3
2216,West Bengal,Sundarbans,Heritage Hotel WES,4969,2025-09-10,2025-09-16,4.1
2217,West Bengal,Sundarbans,Grand Palace WES,9709,2026-01-01,2026-01-08,4.3
2218,West Bengal,Sundarbans,Grand Palace WES,2830,2025-10-26,2025-11-02,3.5
2219,West Bengal,Sundarbans,Elite Residency WES,6339,2026-01-28,2026-01-30,4.6
2220,West Bengal,Sundarbans,Royal Inn WES,9100,2025-12-02,2025-12-07,4.7
2221,West Bengal,Sundarbans,Royal Inn WES,3011,2025-07-16,2025-07-21,4.8
2222,West Bengal,Sundarbans,Grand Palace WES,3308,2026-02-10,2026-02-17,3.3
2223,West Bengal,Sundarbans,Heritage Hotel WES,1109,2025-10-14,2025-10-17,4.6
2224,West Bengal,Sundarbans,Grand Palace WES,3411,2025-10-03,2025-10-09,3.1
2225,West Bengal,Sundarbans,Royal Inn WES,2349,2025-05-29,2025-06-02,4.3
2226,West Bengal,Sundarbans,Grand Palace WES,1988,2025-06-09,2025-06-14,4.6
2227,West Bengal,Sundarbans,Heritage Hotel WES,6793,2025-12-29,2026-01-04,4.8
2228,West Bengal,Sundarbans,Grand Palace WES,6683,2025-11-02,2025-11-09,4.4
2229,West Bengal,Sundarbans,Elite Residency WES,3911,2025-07-16,2025-07-22,3.3
2230,West Bengal,Sundarbans,Grand Palace WES,4770,2025-10-18,2025-10-19,3.8
2231,West Bengal,Sundarbans,Luxury Stay WES,5550,2025-06-23,2025-06-29,4.4
2232,West Bengal,Sundarbans,Luxury Stay WES,3029,2025-08-18,2025-08-23,4.6
2233,West Bengal,Sundarbans,Elite Residency WES,5438,2026-01-20,2026-01-25,4.1
2234,West Bengal,Sundarbans,Luxury Stay WES,2635,2025-12-29,2026-01-04,4.6
2235,West Bengal,Sundarbans,Grand Palace WES,6523,2025-06-29,2025-07-02,3.8
2236,West Bengal,Sundarbans,Heritage Hotel WES,9240,2025-07-30,2025-08-02,3.1
2237,West Bengal,Sundarbans,Royal Inn WES,7616,2025-08-14,2025-08-21,5.0
